time,incidentType,incidentClass,isHome,player_id,player_shortName,player_jerseyNumber,playerIn_id,playerIn_shortName,playerIn_jerseyNumber,playerOut_id,playerOut_shortName,playerOut_jerseyNumber
68,substitution,regular,home,,,,868359.0,B. Álvarez,17,1065604.0,M. Luayza,19
68,substitution,regular,home,,,,1485384.0,M. Moreno,29,976099.0,E. González,15
66,substitution,regular,away,,,,88945.0,G. Klusener,20,846158.0,J. Arias,9
66,substitution,regular,away,,,,1597954.0,E. N. Moreno,19,37937.0,J. Cuevas,10
62,card,yellow,home,971173.0,C. Machado,10,,,,,,
51,card,yellow,away,939949.0,J. Orellana,2,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
38,card,yellow,away,37937.0,J. Cuevas,10,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,away,,,,340899.0,F. Mussis,16,897102.0,N. Gómez,5
86,substitution,regular,away,,,,1086926.0,A. Sosa,36,1190103.0,N. Retamar,7
76,goal,regular,away,1190103.0,N. Retamar,7,,,,,,
64,card,yellow,away,897102.0,N. Gómez,5,,,,,,
63,substitution,regular,away,,,,943167.0,D. Gallardo,11,874957.0,F. García,11
63,substitution,regular,away,,,,122635.0,C. Mosca,17,842865.0,R. Blanco,10
57,substitution,regular,away,,,,1597500.0,F. N. D. Lena,16,1213805.0,M. R. Gómez,3
56,substitution,regular,home,,,,988615.0,F. Boasso,19,929000.0,A. Aleo,3
45,period,,home,,,,,,,,,
45,card,yellow,away,874957.0,F. García,11,,,,,,
45,injuryTime,,home,,,,,,,,,
41,card,yellow,away,1213805.0,M. R. Gómez,3,,,,,,
10,goal,regular,away,842865.0,R. Blanco,10,,,,,,
90,period,,home,,,,,,,,,
90,card,red,away,864074.0,T. Attis,19,,,,,,
90,card,yellowRed,home,789631.0,N. D. Dematei,6,,,,,,
90,injuryTime,,home,,,,,,,,,
83,substitution,regular,home,,,,1131033.0,R. Montes,17,1092314.0,J. E. Juárez,8
76,substitution,regular,home,,,,1095779.0,B. Palazzo,4,943794.0,F. Molina,10
76,substitution,regular,home,,,,1126884.0,F. Maidana,7,932939.0,D. López,4
68,card,yellow,away,1182428.0,L. Gordillo,9,,,,,,
65,substitution,regular,away,,,,974638.0,B. Duarte,20,1654511.0,E. N. Neira,2
61,inGamePenalty,missed,away,1182428.0,L. Gordillo,9,,,,,,
57,substitution,regular,home,,,,47333.0,C. Menéndez,18,895230.0,E. Endrizzi,3
57,substitution,regular,home,,,,1151708.0,B. Palavecino,20,1597504.0,A. Y. Abet,8
57,card,yellow,home,992971.0,J. Bigo,1,,,,,,
46,substitution,regular,away,,,,885005.0,A. Cháves,10,1466109.0,D. Carrasco,8
46,substitution,regular,away,,,,1182428.0,L. Gordillo,9,1597534.0,J. F. Galetto,8
45,period,,home,,,,,,,,,
45,card,yellow,away,1654511.0,E. N. Neira,2,,,,,,
45,injuryTime,,home,,,,,,,,,
34,goal,ownGoal,home,864074.0,T. Attis,19,,,,,,
14,card,yellow,home,789631.0,N. D. Dematei,6,,,,,,
14,card,yellow,away,940700.0,F. Abadía,1,,,,,,
2,goal,regular,home,895230.0,E. Endrizzi,3,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
84,substitution,regular,away,,,,1605141.0,M. F. Ferrari,14,979724.0,M. Viera,15
76,goal,regular,home,951083.0,L. Silba,9,,,,,,
71,substitution,regular,home,,,,1597476.0,G. M. Salega,18,848294.0,N. Solis,7
62,substitution,regular,away,,,,980541.0,K. Isa,7,974662.0,F. Melillan,6
56,substitution,regular,home,,,,1085344.0,Jere Rodríguez,10,835241.0,F. Antonini,11
56,substitution,regular,home,,,,1167615.0,A. Spetale,20,974673.0,N. Romano,8
46,substitution,regular,home,,,,896937.0,L. Ciccoloni,19,992075.0,G. Espósito,13
45,period,,home,,,,,,,,,
45,substitution,regular,away,,,,979724.0,M. Viera,15,1094083.0,J. P. Gobetto,15
45,substitution,regular,away,,,,1650444.0,F. Wiechniak,13,249979.0,C. Díaz,11
45,injuryTime,,home,,,,,,,,,
39,card,yellow,home,992075.0,G. Espósito,13,,,,,,
23,card,yellowRed,away,933179.0,N. Romero,20,,,,,,
22,substitution,regular,away,,,,922436.0,A. Antilef,17,789276.0,S. Rosales,10
16,goal,regular,away,789276.0,S. Rosales,10,,,,,,
8,card,yellow,away,974662.0,F. Melillan,6,,,,,,
4,card,yellow,away,933179.0,N. Romero,20,,,,,,
90,period,,home,,,,,,,,,
90,card,red,home,1597507.0,C. L. Monti,11,,,,,,
90,card,yellow,home,1597505.0,B. I. Nasta,9,,,,,,
90,substitution,regular,away,,,,973989.0,D. Müller,20,1478395.0,C. Battigelli,17
90,injuryTime,,home,,,,,,,,,
85,goal,regular,home,249875.0,F. Curuchet,7,,,,,,
82,substitution,regular,away,,,,1598512.0,P. I. M. Grance,3,1110286.0,M. Batallini,7
76,substitution,regular,home,,,,1116337.0,G. Diaz,10,1478389.0,N. Sánchez,17
71,substitution,regular,away,,,,1798790.0,S. Postel,13,1185238.0,A. Cazula,5
71,substitution,regular,away,,,,1092303.0,I. Ortigoza,18,557108.0,N. Luján,19
68,substitution,regular,home,,,,249875.0,F. Curuchet,7,829938.0,L. Fernandez,3
68,substitution,regular,home,,,,1210369.0,A. Oyola,19,924224.0,J. Bayk,20
55,substitution,regular,home,,,,1597507.0,C. L. Monti,11,1015255.0,A. Bustos,16
54,card,yellow,home,1478389.0,N. Sánchez,17,,,,,,
45,period,,home,,,,,,,,,
45,card,yellow,away,1110286.0,M. Batallini,7,,,,,,
45,injuryTime,,home,,,,,,,,,
32,card,yellow,away,883236.0,A. Kippes,2,,,,,,
22,card,yellow,away,1478395.0,C. Battigelli,17,,,,,,
90,period,,home,,,,,,,,,
90,substitution,regular,home,,,,1605505.0,I. Figueroa,15,1020531.0,F. Toloza,9
90,card,yellow,away,1883371.0,L. N. Ovando,10,,,,,,
90,injuryTime,,home,,,,,,,,,
88,card,yellow,home,990059.0,J. Salas,8,,,,,,
87,substitution,regular,home,,,,1464537.0,T. Bovone,16,1597672.0,T. E. Calone,10
86,substitution,regular,away,,,,1164852.0,I. Vallejos,11,1001815.0,E. Contreras,7
86,substitution,regular,away,,,,789382.0,V. Perales,14,316166.0,N. Zárate,6
74,card,yellow,away,316166.0,N. Zárate,6,,,,,,
71,substitution,regular,home,,,,990059.0,J. Salas,8,1215983.0,A. Melo,17
71,substitution,regular,home,,,,1130221.0,A. Gallo,9,1018466.0,T. Assennato,7
69,card,yellow,home,1018466.0,T. Assennato,7,,,,,,
65,card,yellowRed,home,340453.0,S. Gallucci,5,,,,,,
61,substitution,regular,away,,,,1883371.0,L. N. Ovando,10,1605139.0,F. F. Acosta,19
50,card,yellow,home,1020531.0,F. Toloza,9,,,,,,
46,card,yellow,home,340453.0,S. Gallucci,5,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
41,substitution,regular,away,,,,1489693.0,T. Bacas,17,974678.0,N. Fernández,3
90,period,,home,,,,,,,,,
90,card,yellow,away,1018244.0,M. Rosales,18,,,,,,
90,card,yellow,home,1467900.0,P. Cáceres,9,,,,,,
90,injuryTime,,home,,,,,,,,,
83,substitution,regular,home,,,,941498.0,N. Henry,15,1092609.0,S. Sala,7
83,substitution,regular,home,,,,1467900.0,P. Cáceres,9,590170.0,M. Castro,18
83,substitution,regular,home,,,,1597532.0,M. S. Romero,9,974744.0,L. Disanto,10
76,substitution,regular,away,,,,1021608.0,G. G. Villalba,19,1126011.0,W. Machado,5
76,substitution,regular,away,,,,79286.0,J. Blanco,15,1018403.0,G. Arturia,2
73,card,yellow,away,981460.0,N. Cainelli,8,,,,,,
69,substitution,regular,home,,,,1598250.0,E. G. Galli,16,1825228.0,T. U. Lauro,8
65,card,yellow,home,1597475.0,S. F. E. Lopez,14,,,,,,
64,substitution,regular,away,,,,1018244.0,M. Rosales,18,1201022.0,M. Gatani,16
64,substitution,regular,away,,,,947212.0,F. Pons,9,951719.0,M. Valiente,20
60,substitution,regular,home,,,,1597475.0,S. F. E. Lopez,14,544188.0,R. Arciero,4
45,period,,home,,,,,,,,,
45,card,yellow,home,873645.0,A. Gomez,2,,,,,,
43,goal,regular,home,1825228.0,T. U. Lauro,8,,,,,,
42,card,yellow,home,951068.0,M. Bracamonte,11,,,,,,
32,goal,regular,home,974744.0,L. Disanto,10,,,,,,
30,substitution,regular,away,,,,1201022.0,M. Gatani,16,1650474.0,T. González,10
26,card,yellow,away,1650474.0,T. González,10,,,,,,
17,card,yellow,away,1018403.0,G. Arturia,2,,,,,,
3,goal,regular,away,1183794.0,L. Abraham,11,,,,,,
90,period,,home,,,,,,,,,
90,goal,regular,away,220104.0,E. Herrera,9,,,,,,
90,injuryTime,,home,,,,,,,,,
89,card,yellow,away,1653790.0,B. Gauna,20,,,,,,
81,substitution,regular,home,,,,1485504.0,S. Bellatti,6,878716.0,J. Perotti,10
81,substitution,regular,home,,,,1653821.0,F. D. S. Fernández,19,941534.0,A. Bonansea,9
77,card,yellow,home,868363.0,G. Asis,4,,,,,,
77,substitution,regular,away,,,,1653790.0,B. Gauna,20,929459.0,D. Adín,4
76,substitution,regular,home,,,,974679.0,F. Coronel,7,828867.0,E. Dening,11
76,card,yellow,away,929459.0,D. Adín,4,,,,,,
71,card,yellow,home,1597483.0,A. R. Picco,14,,,,,,
67,substitution,regular,home,,,,1597483.0,A. R. Picco,14,922449.0,E. Maciel,7
67,substitution,regular,home,,,,859698.0,E. Purita,16,992108.0,W. Rueda,18
65,substitution,regular,away,,,,1799515.0,R. N. Martínez,16,1017458.0,M. Enrique,13
64,card,yellow,home,878716.0,J. Perotti,10,,,,,,
60,substitution,regular,away,,,,1187055.0,T. Gonzalez,20,79688.0,F. Bordagaray,19
60,substitution,regular,away,,,,1512471.0,A. Batista,11,1182406.0,A. Sánchez,3
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
39,card,yellow,away,1121486.0,M. Ferreira,14,,,,,,
34,card,yellow,away,1169599.0,F. Tévez,2,,,,,,
27,card,yellow,away,1017458.0,M. Enrique,13,,,,,,
22,goal,penalty,home,828867.0,E. Dening,11,,,,,,
90,period,,home,,,,,,,,,
86,substitution,regular,home,,,,1597534.0,J. F. Galetto,8,1627952.0,F. Rojas,15
86,substitution,regular,home,,,,1638681.0,M. Ibáñez,20,1466109.0,D. Carrasco,8
82,substitution,regular,home,,,,1197979.0,R. Villarreal,16,1197976.0,M. Birge,5
82,substitution,regular,home,,,,122613.0,W. Busse,14,1110009.0,F. Heredia,11
76,card,yellow,home,1466109.0,D. Carrasco,8,,,,,,
72,substitution,regular,away,,,,1597476.0,G. M. Salega,18,835241.0,F. Antonini,11
63,card,red,home,859971.0,A. Araujo,7,,,,,,
55,card,yellow,home,1197976.0,M. Birge,5,,,,,,
52,substitution,regular,away,,,,896937.0,L. Ciccoloni,19,974673.0,N. Romano,8
46,substitution,regular,away,,,,895231.0,I. Antonio,5,1085344.0,Jere Rodríguez,10
46,substitution,regular,away,,,,992966.0,F. Meritello,15,859965.0,N. Rinaldi,17
46,substitution,regular,away,,,,992075.0,G. Espósito,13,1597490.0,N. O. Barboza,16
45,period,,home,,,,,,,,,
45,goal,regular,home,885005.0,A. Cháves,10,,,,,,
43,card,yellowRed,away,155708.0,M. Padilla,6,,,,,,
37,card,yellow,away,1597490.0,N. O. Barboza,16,,,,,,
27,card,yellow,home,941528.0,D. Abello,6,,,,,,
27,card,yellow,away,155708.0,M. Padilla,6,,,,,,
90,period,,home,,,,,,,,,
90,substitution,regular,away,,,,249273.0,F. Mattia,6,1597479.0,J. Orlando,7
90,injuryTime,,home,,,,,,,,,
85,substitution,regular,away,,,,1009157.0,M. Montenegro,5,289773.0,L. Jérez,5
83,card,yellow,home,1110285.0,F. Miño,2,,,,,,
82,card,yellow,home,932094.0,M. Abreliano,14,,,,,,
79,goal,regular,away,1654222.0,D. Vásquez,10,,,,,,
76,substitution,regular,home,,,,249357.0,D. Garcia,8,1654533.0,B. C. Cenci,16
76,substitution,regular,home,,,,1400483.0,J. L. Escurra,17,1537829.0,N. Acosta,15
69,goal,regular,away,1654222.0,D. Vásquez,10,,,,,,
66,substitution,regular,away,,,,941097.0,L. Falabella,6,1199316.0,N. Troncoso,20
66,substitution,regular,away,,,,128464.0,L. Leal,9,940615.0,D. Brizuela,20
64,substitution,regular,home,,,,358976.0,J. Ibáñez,5,1108946.0,S. Portillo,19
64,substitution,regular,home,,,,932094.0,M. Abreliano,14,1537840.0,S. Gauna,5
46,substitution,regular,away,,,,1654222.0,D. Vásquez,10,892452.0,J. Ibáñez,10
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
39,card,yellow,home,1537840.0,S. Gauna,5,,,,,,
37,substitution,regular,home,,,,1110285.0,F. Miño,2,1067805.0,G. Errecalde,13
35,card,yellow,home,1067805.0,G. Errecalde,13,,,,,,
28,card,yellow,away,892452.0,J. Ibáñez,10,,,,,,
15,goal,regular,home,1067805.0,G. Errecalde,13,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,away,,,,600602.0,F. Ilarregui,16,1183039.0,J. G. Frías,11
86,substitution,regular,away,,,,789949.0,L. Baldunciel,7,871813.0,M. Arturia,11
79,substitution,regular,home,,,,1018244.0,M. Rosales,18,79286.0,J. Blanco,15
76,substitution,regular,away,,,,263649.0,J. M. Imbert,17,1650569.0,J. Mavilla,20
67,substitution,regular,home,,,,341091.0,W. R. Acuna,20,1021608.0,G. G. Villalba,19
67,substitution,regular,home,,,,1018432.0,L. Angelini,3,951719.0,M. Valiente,20
63,card,yellow,home,79286.0,J. Blanco,15,,,,,,
54,substitution,regular,home,,,,1486149.0,F. Álvarez,8,912789.0,R. Reynaga,20
45,period,,home,,,,,,,,,
23,card,yellow,away,1018405.0,F. Ayunta,9,,,,,,
23,card,yellow,home,1018403.0,G. Arturia,2,,,,,,
20,card,yellow,away,922443.0,A. Sosa,4,,,,,,
9,substitution,regular,away,,,,1018405.0,F. Ayunta,9,789398.0,L. Lopez,18
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
87,substitution,regular,home,,,,1185238.0,A. Cazula,5,1627966.0,J. Ferrero,15
87,substitution,regular,home,,,,1598512.0,P. I. M. Grance,3,973551.0,I. Antunes,11
82,substitution,regular,away,,,,1597496.0,L. G. Rebecchi,9,1187976.0,G. Sánchez,9
69,substitution,regular,home,,,,1478395.0,C. Battigelli,17,796102.0,D. Sosa,11
69,substitution,regular,home,,,,557108.0,N. Luján,19,1627955.0,F. Sena,10
61,substitution,regular,home,,,,1627973.0,L. Villegas,9,1110286.0,M. Batallini,7
48,goal,regular,home,1627966.0,J. Ferrero,15,,,,,,
46,substitution,regular,away,,,,376740.0,G. Vadalá,18,909107.0,G. Lamardo,16
46,substitution,regular,away,,,,1654537.0,T. A. Rambert,11,859659.0,M. Mansilla,5
46,substitution,regular,away,,,,929000.0,A. Aleo,3,1654448.0,L. Monzón,13
45,period,,home,,,,,,,,,
31,substitution,regular,away,,,,1836878.0,M. Miori,18,806381.0,O. Belinetz,9
10,goal,penalty,home,1104124.0,J. Pucheta,1,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
82,substitution,regular,home,,,,789367.0,P. Romero,3,1121932.0,N. Malvacio,6
82,substitution,regular,home,,,,830704.0,S. S. Nelle,18,1831394.0,S. E. G. Surdo,8
79,substitution,regular,away,,,,125886.0,J. Valencia,20,878716.0,J. Perotti,10
79,substitution,regular,away,,,,340957.0,A. Gonzalez,19,922449.0,E. Maciel,7
71,substitution,regular,home,,,,906806.0,D. Nakache,7,925013.0,G. Rivero,23
60,card,yellow,away,859698.0,E. Purita,16,,,,,,
59,substitution,regular,home,,,,1214062.0,A. Benítez,19,896925.0,F. Enrique,10
59,substitution,regular,home,,,,940614.0,S. Benega,18,1097734.0,J. Denis,20
57,substitution,regular,away,,,,1597485.0,L. V. Pereyra,8,868363.0,G. Asis,4
46,substitution,regular,away,,,,859698.0,E. Purita,16,992108.0,W. Rueda,18
45,period,,home,,,,,,,,,
45,goal,regular,home,1020530.0,F. Pulicastro,11,,,,,,
11,substitution,regular,away,,,,974679.0,F. Coronel,7,1518750.0,G. Díaz,2
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
89,substitution,regular,home,,,,1086331.0,E. Britez,20,1182395.0,A. Alonso,21
89,substitution,regular,home,,,,979499.0,Y. Juárez,,1799573.0,A. A. Sosa,7
77,substitution,regular,home,,,,1087512.0,S. Luján,18,1213809.0,E. Torres,7
77,substitution,regular,home,,,,941078.0,L. González,22,1065614.0,V. Larralde,
74,substitution,regular,away,,,,1597475.0,S. F. E. Lopez,14,590170.0,M. Castro,18
74,substitution,regular,away,,,,1598250.0,E. G. Galli,16,544188.0,R. Arciero,4
74,substitution,regular,away,,,,1597532.0,M. S. Romero,9,1825228.0,T. U. Lauro,8
68,substitution,regular,home,,,,1100246.0,I. Guerrico,3,1535522.0,G. Paredes,14
67,substitution,regular,away,,,,1597538.0,P. L. Núñez,19,974744.0,L. Disanto,10
56,goal,regular,home,1213809.0,E. Torres,7,,,,,,
52,card,yellow,home,1213809.0,E. Torres,7,,,,,,
49,goal,regular,home,1213809.0,E. Torres,7,,,,,,
45,period,,home,,,,,,,,,
45,substitution,regular,away,,,,984928.0,G. Berterame,7,941498.0,N. Henry,15
45,injuryTime,,home,,,,,,,,,
43,card,yellow,home,978882.0,R. González,4,,,,,,
6,goal,regular,home,1799573.0,A. A. Sosa,7,,,,,,
90,period,,home,,,,,,,,,
90,substitution,regular,home,,,,1654088.0,F. Gorla,19,1605139.0,F. F. Acosta,19
90,injuryTime,,home,,,,,,,,,
87,substitution,regular,away,,,,1654073.0,F. Molina,9,1180582.0,Á. Almada,10
84,substitution,regular,home,,,,1887616.0,R. A. Rodríguez,11,1883371.0,L. N. Ovando,10
84,substitution,regular,home,,,,1561727.0,V. Pereyra,18,918238.0,M. D. Col,4
84,substitution,regular,home,,,,830700.0,H. Silva,4,1001815.0,E. Contreras,7
82,card,yellow,away,1394197.0,A. Steimbach,4,,,,,,
78,substitution,regular,away,,,,144191.0,J. L. Fernández,18,989991.0,B. Negro,3
75,card,yellow,away,989991.0,B. Negro,3,,,,,,
68,substitution,regular,away,,,,1017431.0,F. Versaci,11,789948.0,P. Ruiz,9
68,substitution,regular,away,,,,327319.0,L. Villalba,16,1654196.0,F. N. Bergés,8
63,card,red,home,316166.0,N. Zárate,6,,,,,,
61,goal,regular,away,1021876.0,A. Lavezzi,7,,,,,,
58,goal,penalty,home,1605139.0,F. F. Acosta,19,,,,,,
52,card,yellow,away,789948.0,P. Ruiz,9,,,,,,
51,card,yellow,home,1001815.0,E. Contreras,7,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
43,goal,regular,home,1883371.0,L. N. Ovando,10,,,,,,
37,card,yellow,home,1605139.0,F. F. Acosta,19,,,,,,
33,card,yellow,home,1597457.0,D. L. Sacarías,2,,,,,,
32,goal,regular,away,1021876.0,A. Lavezzi,7,,,,,,
24,card,yellow,home,1382065.0,M. G. Lugo,5,,,,,,
17,card,yellow,away,1387036.0,T. P. Serra,5,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,895207.0,M. Pardo,11,,,,,,
88,substitution,regular,home,,,,1116310.0,I. Sandoval,19,248105.0,L. Albertengo,18
88,substitution,regular,home,,,,1918374.0,J. Damiano,15,248093.0,M. Fissore,5
80,substitution,regular,away,,,,1108120.0,E. Avaro,17,974657.0,S. L. Garcia,8
80,substitution,regular,away,,,,1831393.0,S. Barrera,9,842864.0,N. Franco,20
76,substitution,regular,home,,,,1494516.0,V. Luciani,20,993488.0,R. Dichiara,9
75,card,yellow,away,1092345.0,G. Olguin,15,,,,,,
67,card,yellow,away,974657.0,S. L. Garcia,8,,,,,,
65,substitution,regular,home,,,,895207.0,M. Pardo,11,384262.0,J. Aguirre,7
59,substitution,regular,away,,,,106231.0,F. González,18,789383.0,E. Montagna,14
59,substitution,regular,away,,,,946195.0,T. Fernández,7,895355.0,M. Casa,19
45,period,,home,,,,,,,,,
35,card,yellow,home,584002.0,R. Colombo,4,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
87,card,yellow,away,860053.0,F. Marín,5,,,,,,
84,substitution,regular,home,,,,1003022.0,J. P. Krilanovich,18,1613988.0,V. Serrano,11
84,substitution,regular,away,,,,1802590.0,A. Jara,19,1065604.0,M. Luayza,19
78,card,yellow,away,1654496.0,A. F. A. Silva,18,,,,,,
73,substitution,regular,home,,,,1426170.0,N. Frascone,17,1799657.0,M. Lucero,16
66,substitution,regular,away,,,,1196560.0,S. N. Gutiérrez,18,868359.0,B. Álvarez,17
66,substitution,regular,home,,,,1185974.0,M. Trombini,15,1095007.0,L. Ríos,7
66,substitution,regular,home,,,,913609.0,A. Maziero,9,976228.0,A. Ayala,8
65,goal,regular,home,1095007.0,L. Ríos,7,,,,,,
61,substitution,regular,away,,,,1654496.0,A. F. A. Silva,18,871852.0,C. Gorgerino,16
46,substitution,regular,away,,,,926420.0,H. Sandoval,9,843002.0,R. Perez,8
45,period,,home,,,,,,,,,
19,goal,regular,home,1095007.0,L. Ríos,7,,,,,,
90,period,,home,,,,,,,,,
88,card,yellow,away,933172.0,J. D. Tomasso,6,,,,,,
81,substitution,regular,away,,,,1465695.0,A. Hernández,16,1506776.0,P. Moyano,11
77,card,red,away,941474.0,G. Aquilino,20,,,,,,
76,substitution,regular,home,,,,981412.0,L. Arroyo,17,843404.0,L. Marinucci,11
76,substitution,regular,home,,,,358932.0,J. Canete,20,290003.0,M. Rosales,4
71,substitution,regular,away,,,,1650461.0,M. Barbero,14,1066572.0,S. Sánchez,3
71,substitution,regular,away,,,,926232.0,L. Chávez,18,896922.0,E. Aguirre,7
65,substitution,regular,home,,,,1108122.0,I. A. Costantino,20,801254.0,C. Lattanzio,8
65,substitution,regular,home,,,,1605509.0,N. Medina,19,1131024.0,E. Bodencer,11
64,card,yellow,away,1066572.0,S. Sánchez,3,,,,,,
60,substitution,regular,away,,,,941474.0,G. Aquilino,20,1093117.0,N. Zeineddin,19
60,substitution,regular,home,,,,257461.0,F. Evangelista,13,1598415.0,T. A. Rojas,6
60,card,yellow,home,1598415.0,T. A. Rojas,6,,,,,,
54,card,yellow,away,1469419.0,I. Gutierrez,5,,,,,,
46,substitution,regular,away,,,,1887626.0,E. N. G. Cruz,,1468116.0,G. Mendoza,4
45,period,,home,,,,,,,,,
21,card,yellow,home,128384.0,D. Gissi,2,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,away,1111802.0,C. Vega,19,,,,,,
90,substitution,regular,away,,,,895213.0,C. Broggi,14,1098306.0,F. Torres,18
90,substitution,regular,away,,,,358500.0,T. Berra,13,1654395.0,H. Brylko,19
90,injuryTime,,home,,,,,,,,,
88,card,yellow,home,122635.0,C. Mosca,17,,,,,,
83,substitution,regular,away,,,,1111802.0,C. Vega,19,1654488.0,M. Gerez,7
83,substitution,regular,away,,,,1389869.0,E. Griffa,16,1887080.0,M. Álvarez,9
78,substitution,regular,home,,,,943167.0,D. Gallardo,11,842865.0,R. Blanco,10
78,substitution,regular,home,,,,974689.0,G. Tomasetti,18,1190103.0,N. Retamar,7
74,card,yellow,home,1086926.0,A. Sosa,36,,,,,,
70,substitution,regular,away,,,,957841.0,G. Alarcón,10,871808.0,L. Belleggia,8
64,substitution,regular,home,,,,1086926.0,A. Sosa,36,1597501.0,J. M. F. Pinto,14
64,substitution,regular,home,,,,122635.0,C. Mosca,17,874957.0,F. García,11
59,card,yellow,home,897102.0,N. Gómez,5,,,,,,
59,card,yellow,away,1887080.0,M. Álvarez,9,,,,,,
47,card,yellow,home,896790.0,A. Lorenzo,4,,,,,,
45,period,,home,,,,,,,,,
45,card,yellow,home,1597501.0,J. M. F. Pinto,14,,,,,,
45,injuryTime,,home,,,,,,,,,
32,goal,penalty,home,842865.0,R. Blanco,10,,,,,,
30,card,yellow,away,1098306.0,F. Torres,18,,,,,,
23,goal,regular,away,1654395.0,H. Brylko,19,,,,,,
90,period,,home,,,,,,,,,
90,inGamePenalty,missed,away,1126363.0,J. Dellarossa,9,,,,,,
90,injuryTime,,home,,,,,,,,,
79,card,yellow,away,1819549.0,G. N. Cañete,16,,,,,,
75,substitution,regular,home,,,,789359.0,M. G. Contreras,13,1860361.0,F. R. Silva,8
75,substitution,regular,home,,,,940609.0,F. Sivetti,5,822592.0,L. Olivera,3
70,card,yellowRed,home,1092330.0,L. Arregui,7,,,,,,
69,substitution,regular,home,,,,1465291.0,M. Ortigoza,18,882655.0,M. Peralta,19
66,substitution,regular,away,,,,1598444.0,I. E. Martierena,7,876726.0,B. Obregon,10
61,substitution,regular,away,,,,1819549.0,G. N. Cañete,16,385316.0,A. Bellone,4
49,card,yellow,home,1092330.0,L. Arregui,7,,,,,,
45,period,,home,,,,,,,,,
