minute,value,event_id
45.0,-33,11972409
45.5,6,11972409
46.0,6,11972409
47.0,-9,11972409
48.0,-13,11972409
49.0,-7,11972409
50.0,-9,11972409
51.0,6,11972409
52.0,2,11972409
53.0,-30,11972409
54.0,-12,11972409
55.0,-6,11972409
56.0,-3,11972409
57.0,-2,11972409
58.0,82,11972409
59.0,54,11972409
60.0,-50,11972409
61.0,-10,11972409
62.0,-16,11972409
63.0,-20,11972409
64.0,-47,11972409
65.0,-44,11972409
66.0,-52,11972409
67.0,46,11972409
68.0,15,11972409
69.0,12,11972409
70.0,4,11972409
71.0,10,11972409
72.0,-5,11972409
73.0,11,11972409
74.0,11,11972409
75.0,2,11972409
76.0,2,11972409
77.0,2,11972409
78.0,1,11972409
79.0,1,11972409
80.0,-5,11972409
81.0,-3,11972409
82.0,-1,11972409
83.0,-1,11972409
84.0,-10,11972409
85.0,11,11972409
86.0,4,11972409
87.0,3,11972409
88.0,7,11972409
89.0,35,11972409
90.0,26,11972409
90.5,-20,11972409
1.0,9,11972410
2.0,2,11972410
3.0,-5,11972410
4.0,-65,11972410
5.0,-17,11972410
6.0,23,11972410
7.0,5,11972410
8.0,-34,11972410
9.0,-13,11972410
10.0,-14,11972410
11.0,-15,11972410
12.0,-14,11972410
13.0,-10,11972410
14.0,22,11972410
15.0,12,11972410
16.0,14,11972410
17.0,15,11972410
18.0,6,11972410
19.0,19,11972410
20.0,-29,11972410
21.0,-10,11972410
22.0,61,11972410
23.0,24,11972410
24.0,14,11972410
25.0,-30,11972410
26.0,-17,11972410
27.0,-20,11972410
28.0,-12,11972410
29.0,-8,11972410
30.0,-3,11972410
31.0,-2,11972410
32.0,-7,11972410
33.0,4,11972410
34.0,-12,11972410
35.0,-8,11972410
36.0,-1,11972410
37.0,-1,11972410
38.0,-2,11972410
39.0,11,11972410
40.0,6,11972410
41.0,-6,11972410
42.0,-2,11972410
43.0,-1,11972410
44.0,6,11972410
45.0,100,11972410
45.5,70,11972410
46.0,-5,11972410
47.0,-43,11972410
48.0,-30,11972410
49.0,-43,11972410
50.0,-25,11972410
51.0,-40,11972410
52.0,-21,11972410
53.0,-12,11972410
54.0,-30,11972410
55.0,-24,11972410
56.0,-48,11972410
57.0,-64,11972410
58.0,-39,11972410
59.0,-32,11972410
60.0,-15,11972410
61.0,-1,11972410
62.0,-6,11972410
63.0,-3,11972410
64.0,-2,11972410
65.0,-2,11972410
66.0,-12,11972410
67.0,-47,11972410
68.0,-49,11972410
69.0,-30,11972410
70.0,-59,11972410
71.0,-40,11972410
72.0,-22,11972410
73.0,-13,11972410
74.0,-9,11972410
75.0,-3,11972410
76.0,-3,11972410
77.0,-23,11972410
78.0,-10,11972410
79.0,-7,11972410
80.0,-5,11972410
81.0,-14,11972410
82.0,-13,11972410
83.0,44,11972410
84.0,46,11972410
85.0,26,11972410
86.0,15,11972410
87.0,9,11972410
88.0,31,11972410
89.0,-27,11972410
90.0,-8,11972410
90.5,-10,11972410
1.0,4,11972404
2.0,5,11972404
3.0,6,11972404
4.0,12,11972404
5.0,15,11972404
6.0,13,11972404
7.0,6,11972404
8.0,17,11972404
9.0,-28,11972404
10.0,-5,11972404
11.0,58,11972404
12.0,35,11972404
13.0,28,11972404
14.0,96,11972404
15.0,58,11972404
16.0,26,11972404
17.0,21,11972404
18.0,-29,11972404
19.0,41,11972404
20.0,-55,11972404
21.0,-34,11972404
22.0,-75,11972404
23.0,-48,11972404
24.0,-32,11972404
25.0,-21,11972404
26.0,-23,11972404
27.0,-11,11972404
28.0,-7,11972404
29.0,-5,11972404
30.0,-4,11972404
31.0,-3,11972404
32.0,-3,11972404
33.0,29,11972404
34.0,21,11972404
35.0,7,11972404
36.0,-6,11972404
37.0,-27,11972404
38.0,-24,11972404
39.0,-10,11972404
40.0,-12,11972404
41.0,-13,11972404
42.0,-2,11972404
43.0,-27,11972404
44.0,-23,11972404
45.0,-10,11972404
45.5,30,11972404
46.0,-31,11972404
47.0,-20,11972404
48.0,64,11972404
49.0,71,11972404
50.0,52,11972404
51.0,32,11972404
52.0,19,11972404
53.0,-32,11972404
54.0,-25,11972404
55.0,-17,11972404
56.0,-11,11972404
57.0,-13,11972404
58.0,9,11972404
59.0,2,11972404
60.0,-2,11972404
61.0,-2,11972404
62.0,-7,11972404
63.0,-7,11972404
64.0,4,11972404
65.0,-2,11972404
66.0,-7,11972404
67.0,-36,11972404
68.0,-48,11972404
69.0,-30,11972404
70.0,-20,11972404
71.0,-18,11972404
72.0,-15,11972404
73.0,-4,11972404
74.0,4,11972404
75.0,-2,11972404
76.0,3,11972404
77.0,1,11972404
78.0,-8,11972404
79.0,-42,11972404
80.0,-32,11972404
81.0,-51,11972404
82.0,-27,11972404
83.0,-58,11972404
84.0,-34,11972404
85.0,-27,11972404
86.0,-61,11972404
87.0,-39,11972404
88.0,-72,11972404
89.0,-90,11972404
90.0,-56,11972404
90.5,-5,11972404
1.0,7,11972405
2.0,-21,11972405
3.0,-10,11972405
4.0,-9,11972405
5.0,-14,11972405
6.0,-11,11972405
7.0,-17,11972405
8.0,49,11972405
9.0,22,11972405
10.0,17,11972405
11.0,9,11972405
12.0,29,11972405
13.0,12,11972405
14.0,15,11972405
15.0,47,11972405
16.0,-47,11972405
17.0,-15,11972405
18.0,-20,11972405
19.0,-10,11972405
20.0,-5,11972405
21.0,-7,11972405
22.0,-4,11972405
23.0,4,11972405
24.0,-11,11972405
25.0,-7,11972405
26.0,-4,11972405
27.0,-2,11972405
28.0,-8,11972405
29.0,30,11972405
30.0,16,11972405
31.0,14,11972405
32.0,-81,11972405
33.0,-44,11972405
34.0,-3,11972405
35.0,-7,11972405
36.0,-4,11972405
37.0,4,11972405
38.0,23,11972405
39.0,12,11972405
40.0,18,11972405
41.0,11,11972405
42.0,12,11972405
43.0,1,11972405
44.0,-5,11972405
45.0,-9,11972405
45.5,0,11972405
46.0,-1,11972405
47.0,-1,11972405
48.0,-1,11972405
49.0,-6,11972405
50.0,40,11972405
51.0,28,11972405
52.0,22,11972405
53.0,14,11972405
54.0,50,11972405
55.0,28,11972405
56.0,18,11972405
57.0,11,11972405
58.0,8,11972405
59.0,24,11972405
60.0,26,11972405
61.0,17,11972405
62.0,12,11972405
63.0,9,11972405
64.0,16,11972405
65.0,11,11972405
66.0,8,11972405
67.0,27,11972405
68.0,33,11972405
69.0,21,11972405
70.0,19,11972405
71.0,-28,11972405
72.0,-15,11972405
73.0,22,11972405
74.0,15,11972405
75.0,41,11972405
76.0,29,11972405
77.0,20,11972405
78.0,18,11972405
79.0,8,11972405
80.0,-3,11972405
81.0,28,11972405
82.0,18,11972405
83.0,13,11972405
84.0,10,11972405
85.0,19,11972405
86.0,17,11972405
87.0,17,11972405
88.0,-28,11972405
89.0,-14,11972405
90.0,48,11972405
90.5,-60,11972405
1.0,8,11972414
2.0,8,11972414
3.0,93,11972414
4.0,58,11972414
5.0,41,11972414
6.0,30,11972414
7.0,23,11972414
8.0,17,11972414
9.0,19,11972414
10.0,9,11972414
11.0,7,11972414
12.0,-5,11972414
13.0,-1,11972414
14.0,-21,11972414
15.0,41,11972414
16.0,18,11972414
17.0,-40,11972414
18.0,-38,11972414
19.0,-100,11972414
20.0,-63,11972414
21.0,-42,11972414
22.0,-23,11972414
23.0,-12,11972414
24.0,5,11972414
25.0,-6,11972414
26.0,-2,11972414
27.0,-2,11972414
28.0,-1,11972414
29.0,-1,11972414
30.0,6,11972414
31.0,4,11972414
32.0,3,11972414
33.0,3,11972414
34.0,2,11972414
35.0,2,11972414
36.0,2,11972414
37.0,2,11972414
38.0,52,11972414
39.0,32,11972414
40.0,25,11972414
41.0,16,11972414
42.0,96,11972414
43.0,75,11972414
44.0,46,11972414
45.0,24,11972414
45.5,-45,11972414
46.0,34,11972414
47.0,42,11972414
48.0,12,11972414
49.0,9,11972414
50.0,3,11972414
51.0,7,11972414
52.0,2,11972414
53.0,-4,11972414
54.0,32,11972414
55.0,31,11972414
56.0,50,11972414
57.0,31,11972414
58.0,26,11972414
59.0,10,11972414
60.0,7,11972414
61.0,4,11972414
62.0,9,11972414
63.0,16,11972414
64.0,12,11972414
65.0,9,11972414
66.0,7,11972414
67.0,10,11972414
68.0,7,11972414
69.0,6,11972414
70.0,11,11972414
71.0,8,11972414
72.0,5,11972414
73.0,-13,11972414
74.0,-5,11972414
75.0,7,11972414
76.0,-19,11972414
77.0,-8,11972414
78.0,-2,11972414
79.0,-5,11972414
80.0,-2,11972414
81.0,1,11972414
82.0,8,11972414
83.0,52,11972414
84.0,38,11972414
85.0,20,11972414
86.0,64,11972414
87.0,40,11972414
88.0,17,11972414
89.0,10,11972414
90.0,6,11972414
90.5,15,11972414
1.0,28,11972402
2.0,13,11972402
3.0,45,11972402
4.0,35,11972402
5.0,29,11972402
6.0,13,11972402
7.0,-34,11972402
8.0,-27,11972402
9.0,-17,11972402
10.0,-31,11972402
11.0,-13,11972402
12.0,-4,11972402
13.0,-45,11972402
14.0,-25,11972402
15.0,-17,11972402
16.0,-8,11972402
17.0,-8,11972402
18.0,8,11972402
19.0,7,11972402
20.0,7,11972402
21.0,17,11972402
22.0,13,11972402
23.0,15,11972402
24.0,42,11972402
25.0,32,11972402
26.0,14,11972402
27.0,10,11972402
28.0,27,11972402
29.0,15,11972402
30.0,100,11972402
31.0,69,11972402
32.0,73,11972402
33.0,43,11972402
34.0,-44,11972402
35.0,-17,11972402
36.0,-14,11972402
37.0,-20,11972402
38.0,-1,11972402
39.0,10,11972402
40.0,-34,11972402
41.0,-21,11972402
42.0,-5,11972402
43.0,7,11972402
44.0,83,11972402
45.0,53,11972402
45.5,-30,11972402
46.0,-3,11972402
47.0,-1,11972402
48.0,76,11972402
49.0,46,11972402
50.0,63,11972402
51.0,43,11972402
52.0,56,11972402
53.0,33,11972402
54.0,25,11972402
55.0,3,11972402
56.0,27,11972402
57.0,9,11972402
58.0,5,11972402
59.0,-10,11972402
60.0,-3,11972402
61.0,-79,11972402
62.0,-46,11972402
63.0,-53,11972402
64.0,-36,11972402
65.0,-16,11972402
66.0,-4,11972402
67.0,21,11972402
68.0,14,11972402
69.0,10,11972402
70.0,11,11972402
71.0,7,11972402
72.0,3,11972402
73.0,-5,11972402
74.0,-2,11972402
75.0,-2,11972402
76.0,41,11972402
77.0,24,11972402
78.0,15,11972402
79.0,15,11972402
80.0,14,11972402
81.0,6,11972402
82.0,9,11972402
83.0,-50,11972402
84.0,-37,11972402
85.0,-22,11972402
86.0,-23,11972402
87.0,-14,11972402
88.0,-14,11972402
89.0,-3,11972402
90.0,51,11972402
90.5,85,11972402
1.0,-25,11972400
2.0,-35,11972400
3.0,40,11972400
4.0,12,11972400
5.0,12,11972400
6.0,14,11972400
7.0,-21,11972400
8.0,-1,11972400
9.0,7,11972400
10.0,5,11972400
11.0,27,11972400
12.0,17,11972400
13.0,-11,11972400
14.0,2,11972400
15.0,-14,11972400
16.0,-4,11972400
17.0,-1,11972400
18.0,12,11972400
19.0,9,11972400
20.0,8,11972400
21.0,6,11972400
22.0,10,11972400
23.0,7,11972400
24.0,5,11972400
25.0,-4,11972400
26.0,2,11972400
27.0,-34,11972400
28.0,-19,11972400
29.0,-11,11972400
30.0,-5,11972400
31.0,-2,11972400
32.0,3,11972400
33.0,-24,11972400
34.0,-53,11972400
35.0,-26,11972400
36.0,-10,11972400
37.0,7,11972400
38.0,14,11972400
39.0,58,11972400
40.0,25,11972400
41.0,11,11972400
42.0,8,11972400
43.0,-24,11972400
44.0,-25,11972400
45.0,-8,11972400
45.5,-50,11972400
46.0,51,11972400
47.0,26,11972400
48.0,42,11972400
49.0,-30,11972400
50.0,-7,11972400
51.0,-13,11972400
52.0,-32,11972400
53.0,-20,11972400
54.0,41,11972400
55.0,21,11972400
56.0,39,11972400
57.0,31,11972400
58.0,85,11972400
59.0,49,11972400
60.0,35,11972400
61.0,30,11972400
62.0,-30,11972400
63.0,-32,11972400
64.0,-23,11972400
65.0,16,11972400
66.0,1,11972400
67.0,-35,11972400
68.0,26,11972400
69.0,6,11972400
70.0,3,11972400
71.0,8,11972400
72.0,100,11972400
73.0,71,11972400
74.0,48,11972400
75.0,75,11972400
76.0,50,11972400
77.0,28,11972400
78.0,17,11972400
79.0,10,11972400
80.0,4,11972400
81.0,3,11972400
82.0,2,11972400
83.0,-5,11972400
84.0,-37,11972400
85.0,-32,11972400
86.0,-19,11972400
87.0,36,11972400
88.0,10,11972400
89.0,4,11972400
90.0,-5,11972400
90.5,10,11972400
1.0,1,11972428
2.0,1,11972428
3.0,6,11972428
4.0,4,11972428
5.0,28,11972428
6.0,16,11972428
7.0,16,11972428
8.0,6,11972428
9.0,16,11972428
10.0,14,11972428
11.0,-28,11972428
12.0,-6,11972428
13.0,-2,11972428
14.0,12,11972428
15.0,36,11972428
16.0,15,11972428
17.0,-80,11972428
18.0,-42,11972428
19.0,-24,11972428
20.0,-6,11972428
21.0,-6,11972428
22.0,5,11972428
23.0,-59,11972428
24.0,-52,11972428
25.0,-25,11972428
26.0,-54,11972428
27.0,-31,11972428
28.0,-13,11972428
29.0,27,11972428
30.0,14,11972428
31.0,18,11972428
32.0,17,11972428
33.0,12,11972428
34.0,8,11972428
35.0,12,11972428
36.0,34,11972428
37.0,23,11972428
38.0,16,11972428
39.0,22,11972428
40.0,15,11972428
41.0,44,11972428
42.0,29,11972428
43.0,39,11972428
44.0,30,11972428
45.0,21,11972428
45.5,5,11972428
46.0,-3,11972428
47.0,8,11972428
48.0,22,11972428
49.0,21,11972428
50.0,20,11972428
51.0,90,11972428
52.0,56,11972428
53.0,-43,11972428
54.0,-5,11972428
55.0,8,11972428
56.0,-2,11972428
57.0,8,11972428
58.0,10,11972428
59.0,-23,11972428
60.0,-4,11972428
61.0,78,11972428
62.0,47,11972428
63.0,30,11972428
64.0,22,11972428
65.0,14,11972428
66.0,80,11972428
67.0,45,11972428
68.0,28,11972428
69.0,8,11972428
70.0,6,11972428
71.0,-6,11972428
72.0,-2,11972428
73.0,-5,11972428
74.0,7,11972428
75.0,39,11972428
76.0,45,11972428
77.0,28,11972428
78.0,19,11972428
79.0,12,11972428
80.0,11,11972428
81.0,11,11972428
82.0,-9,11972428
83.0,-1,11972428
84.0,-5,11972428
85.0,-3,11972428
86.0,-2,11972428
87.0,-5,11972428
88.0,-2,11972428
89.0,-5,11972428
90.0,-48,11972428
90.5,0,11972428
1.0,-1,11972419
2.0,-8,11972419
3.0,-3,11972419
4.0,-15,11972419
5.0,-36,11972419
6.0,-100,11972419
7.0,-63,11972419
8.0,-34,11972419
9.0,-11,11972419
10.0,-5,11972419
11.0,18,11972419
12.0,-27,11972419
13.0,-10,11972419
14.0,-12,11972419
15.0,-14,11972419
16.0,-11,11972419
17.0,30,11972419
18.0,14,11972419
19.0,-27,11972419
20.0,-7,11972419
21.0,4,11972419
22.0,-4,11972419
23.0,5,11972419
24.0,23,11972419
25.0,-46,11972419
26.0,-40,11972419
27.0,30,11972419
28.0,3,11972419
29.0,-1,11972419
30.0,-31,11972419
31.0,-26,11972419
32.0,-4,11972419
33.0,-3,11972419
34.0,-2,11972419
35.0,-41,11972419
36.0,-29,11972419
37.0,-24,11972419
38.0,-5,11972419
39.0,5,11972419
40.0,14,11972419
41.0,9,11972419
42.0,5,11972419
43.0,-21,11972419
44.0,-17,11972419
45.0,-17,11972419
45.5,15,11972419
46.0,5,11972419
47.0,28,11972419
48.0,16,11972419
49.0,14,11972419
50.0,8,11972419
51.0,4,11972419
52.0,-31,11972419
53.0,-14,11972419
54.0,25,11972419
55.0,15,11972419
56.0,9,11972419
57.0,13,11972419
58.0,7,11972419
59.0,2,11972419
60.0,-6,11972419
61.0,-3,11972419
62.0,10,11972419
63.0,10,11972419
64.0,6,11972419
65.0,4,11972419
66.0,3,11972419
67.0,1,11972419
68.0,35,11972419
69.0,31,11972419
70.0,19,11972419
71.0,11,11972419
72.0,-10,11972419
73.0,-10,11972419
74.0,75,11972419
75.0,41,11972419
76.0,15,11972419
77.0,5,11972419
78.0,-21,11972419
79.0,-21,11972419
80.0,-38,11972419
81.0,-17,11972419
82.0,-10,11972419
83.0,-5,11972419
84.0,6,11972419
85.0,4,11972419
86.0,-31,11972419
87.0,-17,11972419
88.0,-6,11972419
89.0,-9,11972419
90.0,-11,11972419
90.5,-110,11972419
0.0,0,11972434
1.0,1,11972434
2.0,9,11972434
3.0,4,11972434
4.0,1,11972434
5.0,-27,11972434
6.0,-12,11972434
7.0,-6,11972434
8.0,35,11972434
9.0,24,11972434
10.0,16,11972434
11.0,10,11972434
12.0,-20,11972434
13.0,-13,11972434
14.0,-15,11972434
15.0,-5,11972434
16.0,-3,11972434
17.0,-36,11972434
18.0,-27,11972434
19.0,-16,11972434
20.0,-5,11972434
21.0,-3,11972434
22.0,-4,11972434
23.0,7,11972434
24.0,45,11972434
25.0,23,11972434
26.0,16,11972434
27.0,-49,11972434
28.0,-18,11972434
29.0,-18,11972434
30.0,27,11972434
31.0,7,11972434
32.0,19,11972434
33.0,18,11972434
34.0,12,11972434
35.0,7,11972434
36.0,1,11972434
37.0,7,11972434
38.0,5,11972434
39.0,-59,11972434
40.0,-42,11972434
41.0,-33,11972434
42.0,-44,11972434
43.0,-25,11972434
44.0,-9,11972434
45.0,27,11972434
45.5,35,11972434
46.0,2,11972434
47.0,14,11972434
48.0,60,11972434
49.0,93,11972434
50.0,47,11972434
51.0,65,11972434
52.0,45,11972434
53.0,-29,11972434
54.0,87,11972434
55.0,50,11972434
56.0,24,11972434
57.0,6,11972434
58.0,3,11972434
59.0,-24,11972434
60.0,-18,11972434
61.0,-9,11972434
62.0,-68,11972434
63.0,-34,11972434
64.0,-18,11972434
65.0,-4,11972434
66.0,-2,11972434
67.0,-49,11972434
68.0,-27,11972434
69.0,31,11972434
70.0,6,11972434
71.0,14,11972434
72.0,19,11972434
73.0,13,11972434
74.0,36,11972434
75.0,13,11972434
76.0,-15,11972434
77.0,-30,11972434
78.0,-17,11972434
79.0,-12,11972434
80.0,-5,11972434
81.0,-1,11972434
82.0,2,11972434
83.0,37,11972434
84.0,23,11972434
85.0,9,11972434
86.0,76,11972434
87.0,46,11972434
88.0,20,11972434
89.0,13,11972434
90.0,9,11972434
90.5,-30,11972434
1.0,6,11972429
2.0,-6,11972429
3.0,-1,11972429
4.0,9,11972429
5.0,-33,11972429
6.0,-14,11972429
7.0,8,11972429
8.0,2,11972429
9.0,2,11972429
10.0,5,11972429
11.0,25,11972429
12.0,11,11972429
13.0,2,11972429
14.0,3,11972429
15.0,3,11972429
16.0,5,11972429
17.0,3,11972429
18.0,3,11972429
19.0,-6,11972429
20.0,-3,11972429
21.0,-27,11972429
22.0,-11,11972429
23.0,26,11972429
24.0,13,11972429
25.0,8,11972429
26.0,62,11972429
27.0,-90,11972429
28.0,-34,11972429
29.0,-30,11972429
30.0,-23,11972429
31.0,-12,11972429
32.0,1,11972429
33.0,-5,11972429
34.0,-2,11972429
35.0,11,11972429
36.0,7,11972429
37.0,10,11972429
38.0,-80,11972429
39.0,-44,11972429
40.0,-26,11972429
41.0,-10,11972429
42.0,-11,11972429
43.0,1,11972429
44.0,26,11972429
45.0,-75,11972429
45.5,10,11972429
46.0,-10,11972429
47.0,16,11972429
48.0,7,11972429
49.0,35,11972429
50.0,-39,11972429
51.0,-100,11972429
52.0,-69,11972429
53.0,-100,11972429
54.0,-67,11972429
55.0,-26,11972429
56.0,12,11972429
57.0,4,11972429
58.0,4,11972429
59.0,9,11972429
60.0,16,11972429
61.0,71,11972429
62.0,34,11972429
63.0,22,11972429
64.0,54,11972429
65.0,-39,11972429
66.0,-8,11972429
67.0,-3,11972429
68.0,-1,11972429
69.0,47,11972429
70.0,36,11972429
71.0,23,11972429
72.0,16,11972429
73.0,11,11972429
74.0,51,11972429
75.0,32,11972429
76.0,21,11972429
77.0,10,11972429
78.0,13,11972429
79.0,16,11972429
80.0,22,11972429
81.0,10,11972429
82.0,-14,11972429
83.0,-14,11972429
84.0,-13,11972429
85.0,-2,11972429
86.0,-5,11972429
87.0,-1,11972429
88.0,13,11972429
89.0,10,11972429
90.0,57,11972429
90.5,15,11972429
1.0,1,11972422
2.0,-12,11972422
3.0,-11,11972422
4.0,41,11972422
5.0,51,11972422
6.0,30,11972422
7.0,29,11972422
8.0,37,11972422
9.0,18,11972422
10.0,12,11972422
11.0,6,11972422
12.0,12,11972422
13.0,8,11972422
14.0,-7,11972422
15.0,-8,11972422
16.0,-1,11972422
17.0,-32,11972422
18.0,-66,11972422
19.0,-40,11972422
20.0,54,11972422
21.0,12,11972422
22.0,-37,11972422
23.0,-15,11972422
24.0,-11,11972422
25.0,-18,11972422
26.0,-18,11972422
27.0,33,11972422
28.0,14,11972422
29.0,52,11972422
30.0,35,11972422
31.0,20,11972422
32.0,4,11972422
33.0,47,11972422
34.0,34,11972422
35.0,49,11972422
36.0,39,11972422
37.0,22,11972422
38.0,4,11972422
39.0,6,11972422
40.0,-26,11972422
41.0,-17,11972422
42.0,-6,11972422
43.0,40,11972422
44.0,26,11972422
45.0,87,11972422
45.5,0,11972422
46.0,-27,11972422
47.0,-17,11972422
48.0,-6,11972422
49.0,64,11972422
50.0,36,11972422
51.0,27,11972422
52.0,-56,11972422
53.0,-25,11972422
54.0,-11,11972422
55.0,20,11972422
56.0,22,11972422
57.0,11,11972422
58.0,6,11972422
59.0,-26,11972422
60.0,-27,11972422
61.0,-28,11972422
62.0,-18,11972422
63.0,29,11972422
64.0,7,11972422
65.0,-7,11972422
66.0,-12,11972422
67.0,-13,11972422
68.0,74,11972422
69.0,8,11972422
70.0,-12,11972422
71.0,4,11972422
72.0,-11,11972422
73.0,-13,11972422
74.0,-2,11972422
75.0,-1,11972422
76.0,4,11972422
77.0,-12,11972422
78.0,-7,11972422
79.0,-32,11972422
80.0,-50,11972422
81.0,-52,11972422
82.0,-37,11972422
83.0,44,11972422
84.0,13,11972422
85.0,4,11972422
86.0,8,11972422
87.0,14,11972422
88.0,4,11972422
89.0,-7,11972422
90.0,-4,11972422
90.5,-5,11972422
1.0,53,11972432
2.0,28,11972432
3.0,20,11972432
4.0,10,11972432
5.0,10,11972432
6.0,2,11972432
7.0,4,11972432
8.0,-8,11972432
9.0,-7,11972432
10.0,23,11972432
11.0,-27,11972432
12.0,-12,11972432
13.0,48,11972432
14.0,29,11972432
15.0,4,11972432
16.0,7,11972432
17.0,8,11972432
18.0,29,11972432
19.0,56,11972432
20.0,28,11972432
21.0,11,11972432
22.0,-11,11972432
23.0,9,11972432
24.0,-12,11972432
25.0,49,11972432
26.0,31,11972432
27.0,18,11972432
28.0,15,11972432
29.0,4,11972432
30.0,85,11972432
31.0,44,11972432
32.0,21,11972432
33.0,17,11972432
34.0,41,11972432
35.0,-20,11972432
36.0,-21,11972432
37.0,-13,11972432
38.0,-18,11972432
39.0,-38,11972432
40.0,-16,11972432
41.0,40,11972432
42.0,-36,11972432
43.0,-5,11972432
44.0,-1,11972432
45.0,31,11972432
45.5,-35,11972432
46.0,36,11972432
47.0,27,11972432
48.0,11,11972432
49.0,-15,11972432
50.0,-5,11972432
51.0,-36,11972432
52.0,-12,11972432
53.0,36,11972432
54.0,24,11972432
55.0,9,11972432
56.0,8,11972432
57.0,4,11972432
58.0,-1,11972432
59.0,-31,11972432
60.0,-19,11972432
61.0,-17,11972432
62.0,-11,11972432
63.0,-8,11972432
64.0,-19,11972432
65.0,-17,11972432
66.0,-11,11972432
67.0,-13,11972432
68.0,-4,11972432
69.0,-3,11972432
70.0,-8,11972432
71.0,-1,11972432
72.0,-37,11972432
73.0,-49,11972432
74.0,-26,11972432
75.0,-51,11972432
76.0,-42,11972432
77.0,-19,11972432
78.0,-6,11972432
79.0,24,11972432
80.0,8,11972432
81.0,-7,11972432
82.0,-53,11972432
83.0,-43,11972432
84.0,-39,11972432
85.0,-19,11972432
86.0,-23,11972432
87.0,-6,11972432
88.0,74,11972432
89.0,47,11972432
90.0,26,11972432
90.5,60,11972432
0.0,0,11972424
1.0,7,11972424
2.0,11,11972424
3.0,19,11972424
4.0,30,11972424
5.0,44,11972424
6.0,39,11972424
7.0,31,11972424
8.0,31,11972424
9.0,25,11972424
10.0,31,11972424
11.0,75,11972424
12.0,57,11972424
13.0,38,11972424
14.0,28,11972424
15.0,21,11972424
16.0,13,11972424
17.0,11,11972424
18.0,15,11972424
19.0,-32,11972424
20.0,-11,11972424
21.0,-33,11972424
22.0,-36,11972424
23.0,-19,11972424
24.0,9,11972424
25.0,4,11972424
26.0,14,11972424
27.0,100,11972424
28.0,68,11972424
29.0,19,11972424
30.0,5,11972424
31.0,-26,11972424
32.0,-43,11972424
33.0,34,11972424
34.0,-7,11972424
35.0,-4,11972424
36.0,-8,11972424
37.0,-6,11972424
38.0,-3,11972424
39.0,8,11972424
40.0,46,11972424
41.0,36,11972424
42.0,24,11972424
43.0,12,11972424
44.0,4,11972424
45.0,3,11972424
45.5,0,11972424
46.0,6,11972424
47.0,-8,11972424
48.0,3,11972424
49.0,8,11972424
50.0,7,11972424
51.0,6,11972424
52.0,7,11972424
53.0,-43,11972424
54.0,-27,11972424
55.0,-4,11972424
56.0,9,11972424
57.0,-28,11972424
58.0,-10,11972424
59.0,-9,11972424
60.0,-10,11972424
61.0,-5,11972424
62.0,2,11972424
63.0,33,11972424
64.0,22,11972424
65.0,-14,11972424
66.0,2,11972424
67.0,2,11972424
68.0,2,11972424
69.0,2,11972424
70.0,4,11972424
71.0,33,11972424
72.0,21,11972424
73.0,19,11972424
74.0,12,11972424
75.0,11,11972424
76.0,11,11972424
77.0,62,11972424
78.0,38,11972424
79.0,28,11972424
80.0,13,11972424
81.0,8,11972424
82.0,4,11972424
83.0,3,11972424
84.0,12,11972424
85.0,-20,11972424
86.0,-5,11972424
87.0,-1,11972424
88.0,1,11972424
89.0,21,11972424
90.0,14,11972424
90.5,-20,11972424
0.0,0,11972423
1.0,3,11972423
2.0,7,11972423
3.0,1,11972423
4.0,-2,11972423
5.0,13,11972423
6.0,10,11972423
7.0,9,11972423
8.0,9,11972423
9.0,33,11972423
10.0,27,11972423
11.0,23,11972423
12.0,26,11972423
13.0,18,11972423
14.0,5,11972423
15.0,-9,11972423
16.0,32,11972423
17.0,17,11972423
18.0,21,11972423
19.0,20,11972423
20.0,19,11972423
21.0,-24,11972423
22.0,-3,11972423
23.0,12,11972423
24.0,7,11972423
25.0,1,11972423
26.0,4,11972423
27.0,-4,11972423
28.0,7,11972423
29.0,10,11972423
30.0,8,11972423
31.0,11,11972423
32.0,4,11972423
33.0,4,11972423
34.0,38,11972423
35.0,29,11972423
36.0,28,11972423
37.0,18,11972423
38.0,2,11972423
39.0,-11,11972423
40.0,-11,11972423
41.0,-11,11972423
42.0,-11,11972423
43.0,37,11972423
44.0,25,11972423
45.0,11,11972423
45.5,30,11972423
46.0,-15,11972423
47.0,106,11972423
48.0,-95,11972423
49.0,-1,11972423
50.0,1,11972423
51.0,58,11972423
52.0,53,11972423
53.0,39,11972423
54.0,17,11972423
55.0,16,11972423
56.0,40,11972423
57.0,27,11972423
58.0,16,11972423
59.0,5,11972423
60.0,3,11972423
61.0,75,11972423
62.0,44,11972423
