player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,xgot,goalType,event_id,x,y,x_goal,y_goal,team
1597455,away,miss,set-piece,"{'x': 23, 'y': 63, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.7, 'z': 9.7}",,0.141,2553881,90,1.0,5422,"{'start': {'x': 63, 'y': 23}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 90.3}}",1,878,shot,,,11972399,23,63,43.3,90.3,112499
946161,home,save,set-piece,"{'x': 13, 'y': 36, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 3.2}",,0.238,2553880,61,,3654,"{'start': {'x': 36, 'y': 13}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 96.8}}",30,1746,shot,0.3318,,11972399,13,36,46.8,96.8,4936
263649,away,miss,set-piece,"{'x': 9, 'y': 40, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.3, 'z': 8.9}",,0.1543,2553879,56,,3329,"{'start': {'x': 40, 'y': 9}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 91.1}}",35,2071,shot,,,11972399,9,40,41.7,91.1,112499
1017458,home,goal,regular,"{'x': 24, 'y': 40, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.5, 'z': 18.9}",,0.04115,2553878,54,,3213,"{'start': {'x': 40, 'y': 24}, 'end': {'x': 47.5, 'y': 0}, 'goal': {'x': 47.5, 'y': 81.1}}",37,2187,shot,0.09606,regular,11972399,24,40,47.5,81.1,4936
1017458,home,save,regular,"{'x': 17, 'y': 57, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 12}",,0.03298,2553877,49,,2894,"{'start': {'x': 57, 'y': 17}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 88}}",42,2506,shot,0.391,,11972399,17,57,48.1,88.0,4936
922443,away,miss,regular,"{'x': 24, 'y': 68, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.6, 'z': 46.8}",,0.002263,2553876,45,1.0,2733,"{'start': {'x': 68, 'y': 24}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 53.2}}",1,2667,shot,,,11972399,24,68,41.4,53.2,112499
946161,home,miss,regular,"{'x': 13, 'y': 63, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 40.9, 'z': 11.7}",,0.2283,2553875,34,,2017,"{'start': {'x': 63, 'y': 13}, 'end': {'x': 59.1, 'y': 0}, 'goal': {'x': 59.1, 'y': 88.3}}",12,683,shot,,,11972399,13,63,59.1,88.3,4936
871518,home,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.3, 'z': 9.9}",,0.76,2553882,23,,1324,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 46.7, 'y': 0}, 'goal': {'x': 46.7, 'y': 90.1}}",23,1376,shot,0.81,penalty,11972399,10,50,46.7,90.1,4936
1182432,home,miss,regular,"{'x': 22, 'y': 37, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.8, 'z': 54.8}",,0.01238,2553874,19,,1086,"{'start': {'x': 37, 'y': 22}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 45.2}}",27,1614,shot,,,11972399,22,37,41.2,45.2,4936
600602,away,miss,regular,"{'x': 16, 'y': 54, 'z': 0}",head,close-left,"{'x': 0, 'y': 57.3, 'z': 11.2}",,0.08688,2553873,8,,439,"{'start': {'x': 54, 'y': 16}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 88.8}}",38,2261,shot,,,11972399,16,54,42.7,88.8,112499
1084975,home,save,regular,"{'x': 13, 'y': 53, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 48.3, 'z': 24.6}",,0.1896,2553872,5,,273,"{'start': {'x': 53, 'y': 13}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 75.4}}",41,2427,shot,0.1567,,11972399,13,53,51.7,75.4,4936
263649,away,miss,throw-in-set-piece,"{'x': 12, 'y': 37, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.5, 'z': 48.3}",,0.09501,2553871,4,,229,"{'start': {'x': 37, 'y': 12}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 51.7}}",42,2471,shot,,,11972399,12,37,41.5,51.7,112499
1151708,away,block,regular,"{'x': 25, 'y': 27, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 25, 'y': 27, 'z': 0}",0.01418,3647732,90,2.0,5471,"{'start': {'x': 27, 'y': 25}, 'block': {'x': 27, 'y': 25}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,829,shot,,,11972384,25,27,50.0,80.0,5292
992112,home,save,regular,"{'x': 23, 'y': 38, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 45.5, 'z': 1.6}",,0.04192,3647730,90,,5364,"{'start': {'x': 38, 'y': 23}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 98.4}}",1,36,shot,0.298,,11972384,23,38,54.5,98.4,23950
1138077,home,block,corner,"{'x': 8, 'y': 59, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 8, 'y': 59, 'z': 0}",0.1061,3647728,81,,4842,"{'start': {'x': 59, 'y': 8}, 'block': {'x': 59, 'y': 8}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",10,558,shot,,,11972384,8,59,50.0,80.0,23950
992112,home,goal,corner,"{'x': 8, 'y': 44, 'z': 0}",head,high-left,"{'x': 0, 'y': 52.9, 'z': 31.3}",,0.1489,3647727,73,,4373,"{'start': {'x': 44, 'y': 8}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 68.7}}",18,1027,shot,0.3936,regular,11972384,8,44,47.1,68.7,23950
846158,home,miss,regular,"{'x': 19, 'y': 63, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.3, 'z': 19.4}",,0.1343,3647725,69,,4099,"{'start': {'x': 63, 'y': 19}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 80.6}}",22,1301,shot,,,11972384,19,63,41.7,80.6,23950
93199,away,block,throw-in-set-piece,"{'x': 13, 'y': 49, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 13, 'y': 49, 'z': 0}",0.1649,3647723,58,,3428,"{'start': {'x': 49, 'y': 13}, 'block': {'x': 49, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1972,shot,,,11972384,13,49,50.0,80.0,5292
37937,home,block,regular,"{'x': 26, 'y': 59, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 26, 'y': 59, 'z': 0}",0.022,3647721,56,,3329,"{'start': {'x': 59, 'y': 26}, 'block': {'x': 59, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",35,2071,shot,,,11972384,26,59,50.0,80.0,23950
823983,home,save,throw-in-set-piece,"{'x': 12, 'y': 35, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 9.7}",,0.02229,3647719,52,,3086,"{'start': {'x': 35, 'y': 12}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 90.3}}",39,2314,shot,0.03196,,11972384,12,35,50.3,90.3,23950
1092314,away,block,regular,"{'x': 11, 'y': 61, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 11, 'y': 61, 'z': 0}",0.4804,3647717,47,,2787,"{'start': {'x': 61, 'y': 11}, 'block': {'x': 61, 'y': 11}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",44,2613,shot,,,11972384,11,61,50.0,80.0,5292
93199,away,post,regular,"{'x': 20, 'y': 35, 'z': 0}",left-foot,high,"{'x': 0, 'y': 46, 'z': 39.6}",,0.07314,3647715,47,,2782,"{'start': {'x': 35, 'y': 20}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 60.4}}",44,2618,shot,,,11972384,20,35,54.0,60.4,5292
1654129,home,miss,throw-in-set-piece,"{'x': 20, 'y': 66, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 56.6, 'z': 47.5}",,0.004544,3647713,45,1.0,2716,"{'start': {'x': 66, 'y': 20}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 52.5}}",1,2684,shot,,,11972384,20,66,43.4,52.5,23950
846158,home,miss,regular,"{'x': 13, 'y': 51, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.8, 'z': 6.9}",,0.1147,3647711,29,,1721,"{'start': {'x': 51, 'y': 13}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 93.1}}",17,979,shot,,,11972384,13,51,57.2,93.1,23950
834022,away,miss,regular,"{'x': 8, 'y': 47, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 57.9, 'z': 54.2}",,0.08859,3647709,18,,1054,"{'start': {'x': 47, 'y': 8}, 'end': {'x': 42.1, 'y': 0}, 'goal': {'x': 42.1, 'y': 45.8}}",28,1646,shot,,,11972384,8,47,42.1,45.8,5292
846158,home,save,throw-in-set-piece,"{'x': 9, 'y': 52, 'z': 0}",head,low-centre,"{'x': 0, 'y': 48.3, 'z': 5.7}",,0.04718,3647707,11,,655,"{'start': {'x': 52, 'y': 9}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 94.3}}",35,2045,shot,0.072,,11972384,9,52,51.7,94.3,23950
37937,home,save,throw-in-set-piece,"{'x': 21, 'y': 64, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.5, 'z': 7.3}",,0.04569,3647704,4,,227,"{'start': {'x': 64, 'y': 21}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 92.7}}",42,2473,shot,0.2052,,11972384,21,64,46.5,92.7,23950
1114507,away,miss,regular,"{'x': 8, 'y': 52, 'z': 0}",head,close-left,"{'x': 0, 'y': 59.1, 'z': 12.2}",,0.1657,3829485,90,1.0,5410,"{'start': {'x': 52, 'y': 8}, 'end': {'x': 40.9, 'y': 0}, 'goal': {'x': 40.9, 'y': 87.8}}",1,890,shot,,,11972397,8,52,40.9,87.8,93515
1465277,away,block,corner,"{'x': 9, 'y': 42, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 9, 'y': 42, 'z': 0}",0.1254,3829484,89,,5325,"{'start': {'x': 42, 'y': 9}, 'block': {'x': 42, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",2,75,shot,,,11972397,9,42,50.0,80.0,93515
842861,home,miss,free-kick,"{'x': 28, 'y': 33, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 56.9, 'z': 51.6}",,0.0007025,3829487,87,,5175,"{'start': {'x': 33, 'y': 28}, 'end': {'x': 43.1, 'y': 0}, 'goal': {'x': 43.1, 'y': 48.4}}",4,225,shot,,,11972397,28,33,43.1,48.4,3207
882655,away,miss,regular,"{'x': 12, 'y': 37, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.6, 'z': 20.9}",,0.1416,3829483,74,,4395,"{'start': {'x': 37, 'y': 12}, 'end': {'x': 56.4, 'y': 0}, 'goal': {'x': 56.4, 'y': 79.1}}",17,1005,shot,,,11972397,12,37,56.4,79.1,93515
814225,home,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 3.5}",,0.76,3829486,70,,4168,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 96.5}}",21,1232,shot,0.81,penalty,11972397,10,50,51.6,96.5,3207
874792,home,block,corner,"{'x': 10, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 10, 'y': 53, 'z': 0}",0.07145,3829482,68,,4068,"{'start': {'x': 53, 'y': 10}, 'block': {'x': 53, 'y': 10}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",23,1332,shot,,,11972397,10,53,50.0,80.0,3207
883930,away,miss,regular,"{'x': 23, 'y': 46, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.6, 'z': 19.6}",,0.03769,3829481,67,,3984,"{'start': {'x': 46, 'y': 23}, 'end': {'x': 58.4, 'y': 0}, 'goal': {'x': 58.4, 'y': 80.4}}",24,1416,shot,,,11972397,23,46,58.4,80.4,93515
1132948,home,save,regular,"{'x': 27, 'y': 29, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 54.3, 'z': 28.5}",,0.02959,3829480,65,,3876,"{'start': {'x': 29, 'y': 27}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 71.5}}",26,1524,shot,0.2478,,11972397,27,29,45.7,71.5,3207
896954,away,goal,set-piece,"{'x': 8, 'y': 45, 'z': 0}",head,low-right,"{'x': 0, 'y': 48, 'z': 10.3}",,0.1741,3829479,59,,3515,"{'start': {'x': 45, 'y': 8}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 89.7}}",32,1885,shot,0.6927,regular,11972397,8,45,52.0,89.7,93515
249899,home,block,regular,"{'x': 13, 'y': 49, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 13, 'y': 49, 'z': 0}",0.169,3829474,45,1.0,2726,"{'start': {'x': 49, 'y': 13}, 'block': {'x': 49, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,2674,shot,,,11972397,13,49,50.0,80.0,3207
1111551,away,block,regular,"{'x': 26, 'y': 38, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 26, 'y': 38, 'z': 0}",0.04228,3829466,43,,2543,"{'start': {'x': 38, 'y': 26}, 'block': {'x': 38, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",3,157,shot,,,11972397,26,38,50.0,80.0,93515
974659,home,save,regular,"{'x': 9, 'y': 33, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 27.8}",,0.1289,3829459,42,,2498,"{'start': {'x': 33, 'y': 9}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 72.2}}",4,202,shot,0.3817,,11972397,9,33,46.1,72.2,3207
1132948,home,goal,regular,"{'x': 9, 'y': 36, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.9, 'z': 5.3}",,0.08649,3829454,40,,2380,"{'start': {'x': 36, 'y': 9}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 94.7}}",6,320,shot,0.6092,regular,11972397,9,36,53.1,94.7,3207
883930,away,miss,regular,"{'x': 11, 'y': 58, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.9, 'z': 5.8}",,0.2228,3829451,27,,1599,"{'start': {'x': 58, 'y': 11}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 94.2}}",19,1101,shot,,,11972397,11,58,57.1,94.2,93515
78851,home,block,regular,"{'x': 29, 'y': 58, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 29, 'y': 58, 'z': 0}",0.01683,3829450,19,,1083,"{'start': {'x': 58, 'y': 29}, 'block': {'x': 58, 'y': 29}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",27,1617,shot,,,11972397,29,58,50.0,80.0,3207
873642,home,miss,corner,"{'x': 4, 'y': 28, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.2, 'z': 44}",,0.01292,3829449,16,,954,"{'start': {'x': 28, 'y': 4}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 56}}",30,1746,shot,,,11972397,4,28,41.8,56.0,3207
249899,home,block,throw-in-set-piece,"{'x': 11, 'y': 59, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 11, 'y': 59, 'z': 0}",0.09241,3829448,16,,914,"{'start': {'x': 59, 'y': 11}, 'block': {'x': 59, 'y': 11}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",30,1786,shot,,,11972397,11,59,50.0,80.0,3207
897010,away,miss,regular,"{'x': 12, 'y': 67, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 59.2, 'z': 11.6}",,0.06269,3829447,14,,838,"{'start': {'x': 67, 'y': 12}, 'end': {'x': 40.8, 'y': 0}, 'goal': {'x': 40.8, 'y': 88.4}}",32,1862,shot,,,11972397,12,67,40.8,88.4,93515
873642,home,save,throw-in-set-piece,"{'x': 41, 'y': 36, 'z': 0}",left-foot,high-right,"{'x': 0, 'y': 45.5, 'z': 21}",,0.008266,3829446,14,,811,"{'start': {'x': 36, 'y': 41}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 79}}",32,1889,shot,0.1152,,11972397,41,36,54.5,79.0,3207
874792,home,save,corner,"{'x': 10, 'y': 43, 'z': 0}",head,low-left,"{'x': 0, 'y': 53.1, 'z': 11.8}",,0.05168,3829445,7,,387,"{'start': {'x': 43, 'y': 10}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 88.2}}",39,2313,shot,0.2113,,11972397,10,43,46.9,88.2,3207
938553,away,miss,throw-in-set-piece,"{'x': 19, 'y': 27, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 56, 'z': 59.1}",,0.001207,3829444,3,,164,"{'start': {'x': 27, 'y': 19}, 'end': {'x': 44, 'y': 0}, 'goal': {'x': 44, 'y': 40.9}}",43,2536,shot,,,11972397,19,27,44.0,40.9,93515
1108122,away,save,regular,"{'x': 15, 'y': 52, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.7, 'z': 6.6}",,0.1554,3447211,90,,5392,"{'start': {'x': 52, 'y': 15}, 'end': {'x': 45.3, 'y': 0}, 'goal': {'x': 45.3, 'y': 93.4}}",1,8,shot,0.5324,,11972398,15,52,45.3,93.4,53799
976095,home,save,regular,"{'x': 8, 'y': 46, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 17.9}",,0.3875,3447210,87,,5208,"{'start': {'x': 46, 'y': 8}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 82.1}}",4,192,shot,0.4061,,11972398,8,46,51.3,82.1,43740
128384,away,block,corner,"{'x': 10, 'y': 47, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 10, 'y': 47, 'z': 0}",0.0816,3447209,85,,5059,"{'start': {'x': 47, 'y': 10}, 'block': {'x': 47, 'y': 10}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",6,341,shot,,,11972398,10,47,50.0,80.0,53799
1118441,away,goal,corner,"{'x': 11, 'y': 54, 'z': 0}",left-foot,high-right,"{'x': 0, 'y': 45.7, 'z': 35.2}",,0.1521,3447208,76,,4554,"{'start': {'x': 54, 'y': 11}, 'end': {'x': 54.3, 'y': 0}, 'goal': {'x': 54.3, 'y': 64.8}}",15,846,shot,0.7138,regular,11972398,11,54,54.3,64.8,53799
1597477,home,miss,regular,"{'x': 14, 'y': 58, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 53.4, 'z': 51.2}",,0.08732,3447207,65,,3897,"{'start': {'x': 58, 'y': 14}, 'end': {'x': 46.6, 'y': 0}, 'goal': {'x': 46.6, 'y': 48.8}}",26,1503,shot,,,11972398,14,58,46.6,48.8,43740
1654532,away,block,regular,"{'x': 22, 'y': 39, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 22, 'y': 39, 'z': 0}",0.01376,3447206,51,,3053,"{'start': {'x': 39, 'y': 22}, 'block': {'x': 39, 'y': 22}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2347,shot,,,11972398,22,39,50.0,80.0,53799
801254,away,block,regular,"{'x': 22, 'y': 72, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 22, 'y': 72, 'z': 0}",0.004559,3447205,45,1.0,2731,"{'start': {'x': 72, 'y': 22}, 'block': {'x': 72, 'y': 22}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,2669,shot,,,11972398,22,72,50.0,80.0,53799
1654533,home,block,regular,"{'x': 15, 'y': 51, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 15, 'y': 51, 'z': 0}",0.1885,3447204,39,,2316,"{'start': {'x': 51, 'y': 15}, 'block': {'x': 51, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",7,384,shot,,,11972398,15,51,50.0,80.0,43740
1654533,home,block,regular,"{'x': 15, 'y': 54, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 15, 'y': 54, 'z': 0}",0.1154,3447203,39,,2313,"{'start': {'x': 54, 'y': 15}, 'block': {'x': 54, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",7,387,shot,,,11972398,15,54,50.0,80.0,43740
250337,home,miss,corner,"{'x': 12, 'y': 48, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 42.7, 'z': 46.3}",,0.04385,3447202,38,,2222,"{'start': {'x': 48, 'y': 12}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 53.7}}",8,478,shot,,,11972398,12,48,57.3,53.7,43740
249869,away,block,corner,"{'x': 7, 'y': 63, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 7, 'y': 63, 'z': 0}",0.09705,3447201,26,,1510,"{'start': {'x': 63, 'y': 7}, 'block': {'x': 63, 'y': 7}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",20,1190,shot,5.236e-05,,11972398,7,63,50.0,80.0,53799
843404,away,miss,regular,"{'x': 9, 'y': 69, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 40.8, 'z': 59.3}",,0.08359,3447200,19,,1100,"{'start': {'x': 69, 'y': 9}, 'end': {'x': 59.2, 'y': 0}, 'goal': {'x': 59.2, 'y': 40.7}}",27,1600,shot,,,11972398,9,69,59.2,40.7,53799
1654533,home,block,throw-in-set-piece,"{'x': 12, 'y': 55, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 12, 'y': 55, 'z': 0}",0.1051,3447199,10,,557,"{'start': {'x': 55, 'y': 12}, 'block': {'x': 55, 'y': 12}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",36,2143,shot,,,11972398,12,55,50.0,80.0,43740
1110018,away,miss,regular,"{'x': 12, 'y': 42, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 55.9, 'z': 6.8}",,0.08474,3447198,8,,461,"{'start': {'x': 42, 'y': 12}, 'end': {'x': 44.1, 'y': 0}, 'goal': {'x': 44.1, 'y': 93.2}}",38,2239,shot,,,11972398,12,42,44.1,93.2,53799
976095,home,block,free-kick,"{'x': 22, 'y': 29, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 22, 'y': 29, 'z': 0}",0.001378,3447212,6,,318,"{'start': {'x': 29, 'y': 22}, 'block': {'x': 29, 'y': 22}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2382,shot,,,11972398,22,29,50.0,80.0,43740
1108122,away,miss,corner,"{'x': 7, 'y': 61, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 44, 'z': 41.6}",,0.1294,3447197,1,,60,"{'start': {'x': 61, 'y': 7}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 58.4}}",45,2640,shot,,,11972398,7,61,56.0,58.4,53799
1126363,away,block,set-piece,"{'x': 15, 'y': 61, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 15, 'y': 61, 'z': 0}",0.07206,3429917,90,5.0,5666,"{'start': {'x': 61, 'y': 15}, 'block': {'x': 61, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,634,shot,,,11972393,15,61,50.0,80.0,252726
1638681,home,block,regular,"{'x': 14, 'y': 53, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 14, 'y': 53, 'z': 0}",0.06865,3429916,90,4.0,5589,"{'start': {'x': 53, 'y': 14}, 'block': {'x': 53, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,711,shot,,,11972393,14,53,50.0,80.0,222126
864074,home,miss,corner,"{'x': 7, 'y': 58, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.6, 'z': 30.6}",,0.09496,3429915,83,,4943,"{'start': {'x': 58, 'y': 7}, 'end': {'x': 58.4, 'y': 0}, 'goal': {'x': 58.4, 'y': 69.4}}",8,457,shot,,,11972393,7,58,58.4,69.4,222126
1084965,away,block,free-kick,"{'x': 26, 'y': 30, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 26, 'y': 30, 'z': 0}",0.0006214,3429919,81,,4838,"{'start': {'x': 30, 'y': 26}, 'block': {'x': 30, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",10,562,shot,,,11972393,26,30,50.0,80.0,252726
1627952,home,miss,regular,"{'x': 18, 'y': 32, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 58.3, 'z': 59.5}",,0.02791,3429914,79,,4736,"{'start': {'x': 32, 'y': 18}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 40.5}}",12,664,shot,,,11972393,18,32,41.7,40.5,222126
849028,home,miss,corner,"{'x': 2, 'y': 62, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.6, 'z': 50.1}",,0.09931,3429913,75,,4483,"{'start': {'x': 62, 'y': 2}, 'end': {'x': 58.4, 'y': 0}, 'goal': {'x': 58.4, 'y': 49.9}}",16,917,shot,,,11972393,2,62,58.4,49.9,222126
1466109,home,goal,regular,"{'x': 4, 'y': 45, 'z': 0}",head,high-centre,"{'x': 0, 'y': 48.6, 'z': 22.8}",,0.3205,3429912,71,,4258,"{'start': {'x': 45, 'y': 4}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 77.2}}",20,1142,shot,0.536,regular,11972393,4,45,51.4,77.2,222126
1126363,away,miss,throw-in-set-piece,"{'x': 13, 'y': 49, 'z': 0}",head,low-left,"{'x': 0, 'y': 54.2, 'z': 3.3}",,0.02369,3429911,59,,3514,"{'start': {'x': 49, 'y': 13}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 96.7}}",32,1886,shot,,,11972393,13,49,45.8,96.7,252726
